Area,Item,Year,Area_harvested,Yield,Production,Production_log,encoded_area,encoded_item
Bulgaria,Leeks and other alliaceous vegetables,2023,70.0,14714.3,1030.0,6.93828448401696,24,65
Bulgaria,Lettuce and chicory,2019,230.0,17695.7,4070.0,8.31164394850298,24,68
Bulgaria,Lettuce and chicory,2020,140.0,17357.1,2430.0,7.796057974316123,24,68
Bulgaria,Lettuce and chicory,2021,150.0,17533.3,2630.0,7.875119281040293,24,68
Bulgaria,Lettuce and chicory,2022,190.0,21105.3,4010.0,8.296795865770052,24,68
Bulgaria,Lettuce and chicory,2023,220.0,17454.5,3840.0,8.253488028345904,24,68
Bulgaria,Linseed,2021,630.0,1460.3,920.0,6.825460036255307,24,69
Bulgaria,Linseed,2022,1080.0,1305.6,1410.0,7.252053951852814,24,69
Bulgaria,Linseed,2023,1930.0,1404.1,2710.0,7.905072849498666,24,69
Bulgaria,Oats,2019,12150.0,2593.4,31510.0,10.358091970204585,24,81
Bulgaria,Oats,2020,13400.0,2362.7,31660.0,10.362840918533156,24,81
Bulgaria,Oats,2021,9940.0,2440.6,24260.0,10.096625401763932,24,81
Bulgaria,Oats,2022,11440.0,2255.2,25800.0,10.158168529848494,24,81
Bulgaria,Oats,2023,13010.0,2384.3,31020.0,10.3424196734772,24,81
Bulgaria,"Onions and shallots, dry (excluding dehydrated)",2019,2630.0,11931.6,31380.0,10.353957893210753,24,85
Bulgaria,"Onions and shallots, dry (excluding dehydrated)",2020,2620.0,10855.0,28440.0,10.25558704504304,24,85
Bulgaria,"Onions and shallots, dry (excluding dehydrated)",2021,2350.0,12710.6,29870.0,10.304643389056194,24,85
Bulgaria,"Onions and shallots, dry (excluding dehydrated)",2022,2320.0,11836.2,27460.0,10.220522095264865,24,85
Bulgaria,"Onions and shallots, dry (excluding dehydrated)",2023,3020.0,12900.7,38960.0,10.5703164247782,24,85
Bulgaria,"Other beans, green",2019,230.0,5087.0,1170.0,7.065613363597717,24,88
Bulgaria,"Other beans, green",2020,220.0,8272.7,1820.0,7.507141079727608,24,88
Bulgaria,"Other beans, green",2021,430.0,6697.7,2880.0,7.9658927350845286,24,88
Bulgaria,"Other beans, green",2022,180.0,10777.8,1940.0,7.57095858316901,24,88
Bulgaria,"Other beans, green",2023,80.0,4000.0,320.0,5.771441123130016,24,88
Bulgaria,Other berries and fruits of the genus vaccinium n.e.c.,2019,860.0,1953.5,1680.0,7.427144133408616,24,89
Bulgaria,Other berries and fruits of the genus vaccinium n.e.c.,2020,1010.0,1772.3,1790.0,7.490529402060711,24,89
Bulgaria,Other berries and fruits of the genus vaccinium n.e.c.,2021,970.0,2020.6,1960.0,7.581209826196346,24,89
Bulgaria,Other berries and fruits of the genus vaccinium n.e.c.,2022,1130.0,2035.4,2300.0,7.741099090035366,24,89
Bulgaria,Other berries and fruits of the genus vaccinium n.e.c.,2023,1040.0,1509.6,1570.0,7.359467638255621,24,89
Bulgaria,"Other oil seeds, n.e.c.",2019,5520.0,780.8,4310.0,8.368925174747135,24,94
Bulgaria,"Other oil seeds, n.e.c.",2020,6050.0,710.7,4300.0,8.366602832783736,24,94
Bulgaria,"Other oil seeds, n.e.c.",2021,5070.0,794.9,4030.0,8.301769763117166,24,94
Bulgaria,"Other oil seeds, n.e.c.",2022,2010.0,960.2,1930.0,7.565793282428515,24,94
Bulgaria,"Other oil seeds, n.e.c.",2023,3070.0,843.6,2590.0,7.85979918056211,24,94
Bulgaria,Other pome fruits,2019,40.0,5250.0,210.0,5.351858133476067,24,95
Bulgaria,Other pome fruits,2020,50.0,2800.0,140.0,4.948759890378168,24,95
Bulgaria,Other pome fruits,2021,60.0,3666.7,220.0,5.3981627015177525,24,95
Bulgaria,Other pome fruits,2022,80.0,5250.0,420.0,6.042632833682381,24,95
Bulgaria,Other pome fruits,2023,70.0,6000.0,420.0,6.042632833682381,24,95
Bulgaria,Other pulses n.e.c.,2019,14050.0,1266.2,17790.0,9.786447990434775,24,96
Bulgaria,Other pulses n.e.c.,2020,10880.0,1189.3,12940.0,9.46815584482167,24,96
Bulgaria,Other pulses n.e.c.,2021,10320.0,1435.1,14810.0,9.603125426926972,24,96
Bulgaria,Other pulses n.e.c.,2022,7010.0,1359.5,9530.0,9.162304922937626,24,96
Bulgaria,Other pulses n.e.c.,2023,6940.0,1342.9,9320.0,9.140025198061156,24,96
Bulgaria,Other stone fruits,2023,20.0,2500.0,50.0,3.9318256327243257,24,98
Bulgaria,"Other tropical fruits, n.e.c.",2021,10.0,6000.0,60.0,4.110873864173311,24,99
Bulgaria,"Other vegetables, fresh n.e.c.",2019,950.0,7315.8,6950.0,8.846640813100485,24,100
Bulgaria,"Other vegetables, fresh n.e.c.",2020,920.0,7837.0,7210.0,8.88336291691676,24,100
Bulgaria,"Other vegetables, fresh n.e.c.",2021,1040.0,5384.6,5600.0,8.630700432209832,24,100
Bulgaria,"Other vegetables, fresh n.e.c.",2022,760.0,8605.3,6540.0,8.785845337961213,24,100
Bulgaria,"Other vegetables, fresh n.e.c.",2023,650.0,7553.8,4910.0,8.499232866039245,24,100
Bulgaria,Peaches and nectarines,2019,3220.0,10518.6,33870.0,10.430314470029058,24,102
Bulgaria,Peaches and nectarines,2020,2770.0,7487.4,20740.0,9.939867696628879,24,102
Bulgaria,Peaches and nectarines,2021,2670.0,8127.3,21700.0,9.985113621416073,24,102
Bulgaria,Peaches and nectarines,2022,2540.0,9519.7,24180.0,10.093322479806597,24,102
Bulgaria,Peaches and nectarines,2023,1480.0,7297.3,10800.0,9.287394001418473,24,102
Bulgaria,Pears,2019,700.0,7757.1,5430.0,8.599878558034845,24,103
Bulgaria,Pears,2020,500.0,5660.0,2830.0,7.9483852851118995,24,103
Bulgaria,Pears,2021,550.0,5527.3,3040.0,8.019941687677365,24,103
Bulgaria,Pears,2022,580.0,5344.8,3100.0,8.03947991910045,24,103
Bulgaria,Pears,2023,470.0,5340.4,2510.0,7.828436359157585,24,103
Bulgaria,"Peas, dry",2019,15860.0,2525.2,40050.0,10.597908920973804,24,104
Bulgaria,"Peas, dry",2020,14320.0,2068.4,29620.0,10.296238848224217,24,104
Bulgaria,"Peas, dry",2021,15430.0,1820.5,28090.0,10.24320451932223,24,104
Bulgaria,"Peas, dry",2022,9760.0,2060.5,20110.0,9.909022208034603,24,104
Bulgaria,"Peas, dry",2023,8400.0,2234.5,18770.0,9.840068404666473,24,104
Bulgaria,"Peas, green",2019,920.0,5021.7,4620.0,8.438366410870266,24,105
Bulgaria,"Peas, green",2020,870.0,3954.0,3440.0,8.14351740579748,24,105
Bulgaria,"Peas, green",2021,700.0,3885.7,2720.0,7.908754738783246,24,105
Bulgaria,"Peas, green",2022,730.0,3657.5,2670.0,7.890208213109961,24,105
Bulgaria,"Peas, green",2023,530.0,2660.4,1410.0,7.252053951852814,24,105
Bulgaria,Plums and sloes,2019,8020.0,7006.2,56190.0,10.936511880708872,24,113
Bulgaria,Plums and sloes,2020,8570.0,7003.5,60020.0,11.002449779968526,24,113
Bulgaria,Plums and sloes,2021,9280.0,7017.2,65120.0,11.084002356823872,24,113
Bulgaria,Plums and sloes,2022,9400.0,6026.6,56650.0,10.944664918551014,24,113
Bulgaria,Plums and sloes,2023,9260.0,6235.4,57740.0,10.963722772083234,24,113
Bulgaria,Potatoes,2023,7020.0,16985.8,119240.0,11.688901934204342,24,116
Bulgaria,"Pumpkins, squash and gourds",2019,1350.0,9229.6,12460.0,9.430359045942868,24,117
Bulgaria,"Pumpkins, squash and gourds",2020,1740.0,10385.1,18070.0,9.802063722398165,24,117
Bulgaria,"Pumpkins, squash and gourds",2021,1750.0,9657.1,16900.0,9.735128070758227,24,117
Bulgaria,"Pumpkins, squash and gourds",2022,970.0,14061.9,13640.0,9.52083524249312,24,117
Bulgaria,"Pumpkins, squash and gourds",2023,860.0,14407.0,12390.0,9.424725681616493,24,117
Bulgaria,Raspberries,2019,2190.0,3255.7,7130.0,8.872206756028303,24,123
Bulgaria,Raspberries,2020,1830.0,3371.6,6170.0,8.727616178321068,24,123
Bulgaria,Raspberries,2021,1630.0,3411.0,5560.0,8.623533227187563,24,123
Bulgaria,Raspberries,2022,1570.0,3624.2,5690.0,8.646641258603124,24,123
Bulgaria,Raspberries,2023,1570.0,3605.1,5660.0,8.64135583403666,24,123
Bulgaria,Rice,2019,11820.0,6000.0,70920.0,11.169321860483546,24,124
Bulgaria,Rice,2020,12350.0,5328.7,65810.0,11.094542276593797,24,124
Bulgaria,Rice,2021,12050.0,4823.2,58120.0,10.970282323317344,24,124
Bulgaria,Rice,2022,10580.0,6079.4,64320.0,11.071641450995672,24,124
Bulgaria,Rice,2023,11200.0,5728.6,64160.0,11.069150828453848,24,124
Bulgaria,Rye,2019,6100.0,1996.7,12180.0,9.407632639699958,24,125
Bulgaria,Rye,2020,5350.0,1871.0,10010.0,9.211439767419483,24,125
Bulgaria,Rye,2021,7630.0,2212.3,16880.0,9.733944008101389,24,125
Bulgaria,Rye,2022,8330.0,2076.8,17300.0,9.758519582283522,24,125
Bulgaria,Rye,2023,7660.0,1913.8,14660.0,9.592946185938265,24,125
Bulgaria,"Seed cotton, unginned",2019,3461.0,895.4,3099.0,8.039157390473237,24,127
Bulgaria,"Seed cotton, unginned",2020,3280.0,763.1,2503.0,7.825644732219989,24,127
Bulgaria,"Seed cotton, unginned",2021,2354.0,621.1,1462.0,7.288244401020124,24,127
Bulgaria,Sorghum,2019,7040.0,3298.3,23220.0,10.05281232064669,24,130
Bulgaria,Sorghum,2020,3260.0,3478.5,11340.0,9.33617975681533,24,130
Bulgaria,Sorghum,2021,1860.0,2871.0,5340.0,8.58316818033977,24,130
Bulgaria,Sorghum,2022,2510.0,2398.4,6020.0,8.703008637464448,24,130
Bulgaria,Sorghum,2023,3540.0,2491.5,8820.0,9.084890521258767,24,130
Bulgaria,Sour cherries,2019,1330.0,3872.2,5150.0,8.546946149565585,24,131
Bulgaria,Sour cherries,2020,1100.0,4372.7,4810.0,8.478660241699453,24,131
Bulgaria,Sour cherries,2021,1180.0,3737.3,4410.0,8.39185670010494,24,131
Bulgaria,Sour cherries,2022,1110.0,3837.8,4260.0,8.357259153499912,24,131
Bulgaria,Sour cherries,2023,930.0,3516.1,3270.0,8.092851027538384,24,131
Bulgaria,Soya beans,2019,3860.0,1961.1,7570.0,8.932080438103307,24,132
Bulgaria,Soya beans,2020,4510.0,1374.7,6200.0,8.732465848349879,24,132
Bulgaria,Soya beans,2021,1990.0,1412.1,2810.0,7.941295570906532,24,132
Bulgaria,Soya beans,2022,9500.0,1071.6,10180.0,9.228278517107196,24,132
Bulgaria,Soya beans,2023,3670.0,1654.0,6070.0,8.711278615130434,24,132
Bulgaria,Spinach,2019,90.0,6444.4,580.0,6.364750756851911,24,133
Bulgaria,Spinach,2020,150.0,6066.7,910.0,6.814542897259958,24,133
Bulgaria,Spinach,2021,70.0,5857.1,410.0,6.018593214496234,24,133
Bulgaria,Spinach,2022,100.0,5200.0,520.0,6.255750041753367,24,133
Bulgaria,Spinach,2023,40.0,4000.0,160.0,5.081404364984463,24,133
Bulgaria,Strawberries,2019,710.0,6436.6,4570.0,8.427487278331744,24,134
Bulgaria,Strawberries,2020,740.0,5770.3,4270.0,8.359603270841466,24,134
Bulgaria,Strawberries,2021,850.0,7388.2,6280.0,8.74528448245438,24,134
Bulgaria,Strawberries,2022,770.0,6662.3,5130.0,8.543055850941965,24,134
Bulgaria,Strawberries,2023,760.0,6855.3,5210.0,8.558527054909215,24,134
Bulgaria,Triticale,2019,15200.0,2906.6,44180.0,10.696050111394271,24,144
Bulgaria,Triticale,2020,13560.0,3056.8,41450.0,10.63226728572478,24,144
Bulgaria,Triticale,2021,15940.0,3400.9,54210.0,10.90063911886528,24,144
Bulgaria,Triticale,2022,14140.0,3037.5,42950.0,10.667815210028436,24,144
Bulgaria,Triticale,2023,35150.0,3364.2,118250.0,11.680564762978042,24,144
Bulgaria,"True hemp, raw or retted",2019,1010.0,1465.3,1480.0,7.300472814267799,24,145
Bulgaria,"True hemp, raw or retted",2020,610.0,2704.9,1650.0,7.409136443920128,24,145
Bulgaria,"True hemp, raw or retted",2021,160.0,1000.0,160.0,5.081404364984463,24,145
Bulgaria,Unmanufactured tobacco,2019,3540.0,1830.5,6480.0,8.776630098427717,24,147
Bulgaria,Unmanufactured tobacco,2020,3190.0,1705.3,5440.0,8.601718146485926,24,147
Bulgaria,Unmanufactured tobacco,2021,3780.0,1600.5,6050.0,8.707978826622321,24,147
Bulgaria,Unmanufactured tobacco,2022,2420.0,1578.5,3820.0,8.2482674474469,24,147
Bulgaria,Unmanufactured tobacco,2023,2390.0,1652.7,3950.0,8.281723990411392,24,147
Bulgaria,"Walnuts, in shell",2019,6360.0,761.0,4840.0,8.484876589939695,24,150
Bulgaria,"Walnuts, in shell",2020,7100.0,669.0,4750.0,8.46611040118692,24,150
Bulgaria,"Walnuts, in shell",2021,8070.0,586.1,4730.0,8.461891875631148,24,150
Bulgaria,"Walnuts, in shell",2022,8330.0,485.0,4040.0,8.304247465078474,24,150
Bulgaria,"Walnuts, in shell",2023,7510.0,459.4,3450.0,8.146419323098003,24,150
Bulgaria,Watermelons,2019,4780.0,20249.0,96790.0,11.480309293735594,24,151
Bulgaria,Watermelons,2020,4420.0,19739.8,87250.0,11.376544301317045,24,151
Bulgaria,Watermelons,2021,4750.0,22597.9,107340.0,11.583765961878965,24,151
Bulgaria,Watermelons,2022,3340.0,23946.1,79980.0,11.289544385448428,24,151
Bulgaria,Watermelons,2023,3710.0,21598.4,80130.0,11.291418074414699,24,151
Burkina Faso,"Almonds, in shell",2019,3322.0,554.2,1841.21,7.518721216831661,25,2
Burkina Faso,"Almonds, in shell",2020,3451.0,554.5,1913.74,7.557337122162147,25,2
Burkina Faso,"Almonds, in shell",2021,3579.0,554.6,1984.98,7.593867774060956,25,2
Burkina Faso,"Almonds, in shell",2022,3451.0,554.4,1913.31,7.55711252337038,25,2
Burkina Faso,"Almonds, in shell",2023,3494.0,554.5,1937.34,7.569587215659652,25,2
Burkina Faso,"Bambara beans, dry",2019,59926.0,975.1,58435.26,10.975691866554575,25,10
Burkina Faso,"Bambara beans, dry",2020,61909.0,1205.8,74647.0,11.220539010913859,25,10
Burkina Faso,"Bambara beans, dry",2021,55190.0,895.3,49409.0,10.807908111839795,25,10
Burkina Faso,"Bambara beans, dry",2022,54371.0,1052.2,57208.53,10.95447577188186,25,10
Burkina Faso,"Bambara beans, dry",2023,56258.0,1050.8,59117.17,10.987293601151118,25,10
Burkina Faso,Bananas,2019,1400.0,25714.3,36000.0,10.491301994830229,25,11
Burkina Faso,Bananas,2020,1800.0,25555.6,46000.0,10.736418414365376,25,11
Burkina Faso,Bananas,2021,1807.0,25481.8,46041.37,10.737317338487467,25,11
Burkina Faso,Bananas,2022,1817.0,25510.0,46358.64,10.74418453210861,25,11
Burkina Faso,Bananas,2023,1845.0,25531.2,47107.97,10.760218707731871,25,11
Burkina Faso,"Cassava, fresh",2019,1100.0,15454.5,17000.0,9.741027444837728,25,24
Burkina Faso,"Cassava, fresh",2020,1099.0,15464.4,17000.0,9.741027444837728,25,24
Burkina Faso,"Cassava, fresh",2021,1100.0,15610.4,17173.92,9.751205459146659,25,24
Burkina Faso,"Cassava, fresh",2022,1116.0,15659.5,17477.97,9.768753722988285,25,24
Burkina Faso,"Cassava, fresh",2023,1080.0,15712.0,16963.45,9.738875257005208,25,24
Burkina Faso,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2019,1611.0,5342.5,8605.11,9.060227695097012,25,33
Burkina Faso,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2020,1653.0,5231.0,8644.97,9.064848595408927,25,33
Burkina Faso,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2021,1638.0,5285.6,8660.22,9.066610869232317,25,33
Burkina Faso,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2022,1634.0,5311.4,8678.54,9.068723810858385,25,33
Burkina Faso,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2023,1642.0,5297.5,8696.86,9.070832297373874,25,33
Burkina Faso,Fonio,2019,13938.0,734.5,10238.04,9.233963144198693,25,48
Burkina Faso,Fonio,2020,13354.0,805.6,10758.0,9.283497892593909,25,48
Burkina Faso,Fonio,2021,10693.0,706.1,7550.0,8.929435283803425,25,48
Burkina Faso,Fonio,2022,10231.0,800.2,8186.62,9.010378536324652,25,48
Burkina Faso,Fonio,2023,27514.0,554.3,15250.18,9.632412156091288,25,48
Burkina Faso,Lemons and limes,2019,46.0,6987.8,319.69,5.770474924423112,25,66
Burkina Faso,Lemons and limes,2020,46.0,6989.2,322.39,5.778859025205436,25,66
Burkina Faso,Lemons and limes,2021,46.0,6990.8,324.54,5.785485341963352,25,66
Burkina Faso,Lemons and limes,2022,46.0,6989.3,322.21,5.778302266762349,25,66
Burkina Faso,Lemons and limes,2023,46.0,6989.7,323.05,5.780897824873725,25,66
Burkina Faso,"Mangoes, guavas and mangosteens",2019,1584.0,9343.2,14797.69,9.602293942321142,25,73
Burkina Faso,"Mangoes, guavas and mangosteens",2020,1553.0,9390.0,14582.17,9.58762340305493,25,73
Burkina Faso,"Mangoes, guavas and mangosteens",2021,1550.0,9410.3,14586.28,9.587905195075773,25,73
Burkina Faso,"Mangoes, guavas and mangosteens",2022,1556.0,9420.6,14655.38,9.592631014525386,25,73
Burkina Faso,"Mangoes, guavas and mangosteens",2023,1561.0,9357.3,14607.94,9.589388949066787,25,73
Burkina Faso,Okra,2019,3058.0,7851.5,24008.83,10.086218608807059,25,83
Burkina Faso,Okra,2020,3120.0,7634.3,23815.66,10.07814061477384,25,83
Burkina Faso,Okra,2021,3136.0,7574.9,23755.52,10.075612298103122,25,83
Burkina Faso,Okra,2022,3151.0,7519.4,23693.65,10.07300456324385,25,83
Burkina Faso,Okra,2023,3166.0,7463.8,23631.77,10.070389587178738,25,83
Burkina Faso,"Onions and shallots, green",2019,1064.0,16692.9,17765.9,9.785092454607842,25,86
Burkina Faso,"Onions and shallots, green",2020,1068.0,16707.8,17850.73,9.789855701278972,25,86
Burkina Faso,"Onions and shallots, green",2021,1070.0,16731.5,17910.73,9.793211084471368,25,86
Burkina Faso,"Onions and shallots, green",2022,1068.0,16730.9,17868.94,9.790875250565296,25,86
Burkina Faso,"Onions and shallots, green",2023,1066.0,16730.3,17827.15,9.78853394776226,25,86
Burkina Faso,Oranges,2019,134.0,4592.0,613.43,6.420695008766408,25,87
Burkina Faso,Oranges,2020,135.0,4596.1,618.52,6.428944984648157,25,87
Burkina Faso,Oranges,2021,135.0,4593.9,621.29,6.433406222026163,25,87
Burkina Faso,Oranges,2022,136.0,4595.3,624.95,6.439270495705672,25,87
Burkina Faso,Oranges,2023,137.0,4596.7,628.6,6.445084697103193,25,87
Burkina Faso,"Other beans, green",2019,695.0,13942.2,9683.33,9.178264394305105,25,88
Burkina Faso,"Other beans, green",2020,695.0,14035.9,9758.38,9.185984152799202,25,88
Burkina Faso,"Other beans, green",2021,695.0,13976.6,9719.93,9.182036571889885,25,88
Burkina Faso,"Other beans, green",2022,695.0,13984.9,9720.55,9.182100349761866,25,88
Burkina Faso,"Other beans, green",2023,695.0,13999.1,9732.95,9.18337505374573,25,88
Burkina Faso,Other pulses n.e.c.,2019,16870.0,1029.3,17363.51,9.762183747100808,25,96
Burkina Faso,Other pulses n.e.c.,2020,16634.0,1030.2,17135.45,9.74896305284693,25,96
Burkina Faso,Other pulses n.e.c.,2021,16535.0,1029.2,17017.02,9.742028061635043,25,96
Burkina Faso,Other pulses n.e.c.,2022,16434.0,1029.5,16918.74,9.73623626661189,25,96
Burkina Faso,Other pulses n.e.c.,2023,16338.0,1029.9,16825.8,9.73072813244586,25,96
Burkina Faso,"Other stimulant, spice and aromatic crops, n.e.c.",2019,3421.0,1873.7,6410.75,8.765887523574452,25,97
Burkina Faso,"Other stimulant, spice and aromatic crops, n.e.c.",2020,3450.0,1874.1,6465.04,8.774319144471008,25,97
Burkina Faso,"Other stimulant, spice and aromatic crops, n.e.c.",2021,3473.0,1873.8,6508.09,8.780954940485552,25,97
Burkina Faso,"Other stimulant, spice and aromatic crops, n.e.c.",2022,3501.0,1874.1,6561.31,8.789097954099798,25,97
Burkina Faso,"Other stimulant, spice and aromatic crops, n.e.c.",2023,3529.0,1845.1,6511.48,8.781475615039632,25,97
Burkina Faso,"Other tropical fruits, n.e.c.",2019,1937.0,5433.5,10525.08,9.26161126611285,25,99
Burkina Faso,"Other tropical fruits, n.e.c.",2020,1978.0,5436.3,10755.56,9.283271079997773,25,99
Burkina Faso,"Other tropical fruits, n.e.c.",2021,2018.0,5431.8,10962.88,9.302361512452164,25,99
Burkina Faso,"Other tropical fruits, n.e.c.",2022,2134.0,5434.8,11600.0,9.358846580275406,25,99
Burkina Faso,"Other tropical fruits, n.e.c.",2023,2091.0,5438.0,11370.78,9.338890126822239,25,99
Burkina Faso,"Pepper (Piper spp.), raw",2019,67000.0,806.0,54000.0,10.896757843893464,25,106
Burkina Faso,Pomelos and grapefruits,2019,17.0,14902.6,251.16,5.5300638066695145,25,114
Burkina Faso,Pomelos and grapefruits,2020,17.0,14911.5,254.0,5.541263545158426,25,114
Burkina Faso,Pomelos and grapefruits,2021,17.0,14913.2,254.66,5.543848436739876,25,114
Burkina Faso,Pomelos and grapefruits,2022,17.0,14905.9,255.91,5.548725829010259,25,114
Burkina Faso,Pomelos and grapefruits,2023,17.0,14898.6,257.16,5.553579547743706,25,114
Burkina Faso,Potatoes,2019,19360.0,1911.2,37000.0,10.518700218288165,25,116
Burkina Faso,Potatoes,2020,14844.0,1919.8,28496.67,10.257577608528704,25,116
Burkina Faso,Potatoes,2021,13981.0,1935.6,27062.56,10.205943452569,25,116
Burkina Faso,Potatoes,2022,14739.0,1936.9,28547.84,10.259371583785862,25,116
Burkina Faso,Potatoes,2023,15284.0,1938.1,29621.54,10.296290837014904,25,116
Burkina Faso,Soya beans,2019,44699.0,1156.8,51707.69,10.853381131478185,25,132
Burkina Faso,Sweet potatoes,2019,5907.0,11238.6,66382.58,11.103205015726894,25,139
Burkina Faso,Sweet potatoes,2020,12773.0,9908.3,126559.0,11.74847178300148,25,139
Burkina Faso,Sweet potatoes,2021,9763.0,11771.5,114925.0,11.652043721963524,25,139
Burkina Faso,Sweet potatoes,2022,9890.0,11686.1,115579.98,11.657726688811424,25,139
Burkina Faso,Sweet potatoes,2023,9373.0,11724.4,109893.92,11.607279915483504,25,139
Burkina Faso,"Tangerines, mandarins, clementines",2019,45.0,7490.4,335.66,5.819073518990936,25,140
Burkina Faso,"Tangerines, mandarins, clementines",2020,45.0,7458.6,335.47,5.818508992064351,25,140
Burkina Faso,"Tangerines, mandarins, clementines",2021,45.0,7581.7,337.96,5.8258821063183035,25,140
Burkina Faso,"Tangerines, mandarins, clementines",2022,45.0,7591.3,340.0,5.831882477283517,25,140
Burkina Faso,"Tangerines, mandarins, clementines",2023,45.0,7638.3,342.05,5.8378762091369,25,140
Burkina Faso,Unmanufactured tobacco,2019,956.0,796.1,761.39,6.636458235779679,25,147
Burkina Faso,Unmanufactured tobacco,2020,951.0,792.2,753.76,6.626399817919514,25,147
Burkina Faso,Unmanufactured tobacco,2021,945.0,794.3,750.88,6.622576736748394,25,147
Burkina Faso,Unmanufactured tobacco,2022,951.0,794.2,755.34,6.628491010528593,25,147
Burkina Faso,Unmanufactured tobacco,2023,949.0,793.6,753.33,6.625829938042717,25,147
Burkina Faso,Yams,2019,7180.0,6985.4,50152.12,10.822836004814832,25,153
Burkina Faso,Yams,2020,7335.0,8478.0,62186.0,11.037901253667622,25,153
Burkina Faso,Yams,2021,6369.0,11663.4,74284.0,11.215664326071453,25,153
Burkina Faso,Yams,2022,3974.0,15767.8,62661.86,11.045524206618092,25,153
Burkina Faso,Yams,2023,4798.0,13264.5,63643.88,11.061074160844356,25,153
Burundi,Cereals n.e.c.,2019,14329.0,767.7,11000.0,9.305741456739435,26,27
Burundi,Cereals n.e.c.,2020,14241.0,770.2,10968.69,9.30289129398211,26,27
Burundi,Cereals n.e.c.,2021,16476.0,794.2,13085.5,9.479336443472482,26,27
Burundi,Cereals n.e.c.,2022,17403.0,790.2,13751.95,9.529008625537678,26,27
Burundi,Cereals n.e.c.,2023,17706.0,786.2,13919.73,9.541134375042084,26,27
Burundi,"Coffee, green",2019,14691.0,957.0,14059.0,9.551089165364656,26,38
Burundi,"Coffee, green",2020,7690.0,924.7,7111.0,8.86953877719374,26,38
Burundi,"Coffee, green",2021,15082.0,915.0,13800.0,9.53249633228804,26,38
Burundi,"Coffee, green",2022,11487.0,914.0,10500.0,9.259225769705994,26,38
Burundi,"Coffee, green",2023,10835.0,913.7,9900.0,9.200391041122515,26,38
Burundi,"Groundnuts, excluding shelled",2019,20827.0,597.1,12436.0,9.42843117965374,26,54
Burundi,"Groundnuts, excluding shelled",2020,11248.0,622.2,6999.0,8.85366542803745,26,54
Burundi,"Groundnuts, excluding shelled",2021,25574.0,642.9,16442.0,9.707655133714226,26,54
Burundi,"Groundnuts, excluding shelled",2022,16402.0,645.4,10585.0,9.267287652417933,26,54
Burundi,"Groundnuts, excluding shelled",2023,16367.0,647.8,10602.19,9.268910178222004,26,54
Burundi,Millet,2019,9129.0,1112.7,10158.0,9.226115291091546,26,76
Burundi,Millet,2020,5640.0,1114.3,6285.0,8.746080217357513,26,76
Burundi,Millet,2021,10000.0,1199.4,11994.0,9.392245175273795,26,76
Burundi,Millet,2022,10000.0,948.1,9481.0,9.157150543462064,26,76
Burundi,Millet,2023,10000.0,1100.0,11000.0,9.305741456739435,26,76
Burundi,Oil palm fruit,2019,8840.0,9574.5,84639.14,11.34616390115503,26,82
Burundi,Oil palm fruit,2020,9007.0,9596.9,86439.45,11.367211016530455,26,82
Burundi,Oil palm fruit,2021,8850.0,9627.2,85198.04,11.352745445148294,26,82
Burundi,Oil palm fruit,2022,8859.0,9607.2,85107.67,11.351684189513048,26,82
Burundi,Oil palm fruit,2023,8868.0,9587.2,85017.3,11.350621806417648,26,82
Burundi,"Other fruits, n.e.c.",2019,24546.0,5130.4,125930.78,11.74349561073681,26,92
Burundi,"Other fruits, n.e.c.",2020,24942.0,5143.0,128277.32,11.761957557369604,26,92
Burundi,"Other fruits, n.e.c.",2021,24932.0,5140.0,128150.42,11.760967812495554,26,92
Burundi,"Other fruits, n.e.c.",2022,25010.0,5146.5,128715.06,11.765364172123839,26,92
Burundi,"Other fruits, n.e.c.",2023,25088.0,5152.9,129277.45,11.76972388420285,26,92
Burundi,"Peas, dry",2019,2178.0,4116.3,8967.0,9.101417964751995,26,104
Burundi,"Peas, dry",2020,1666.0,4958.6,8262.0,9.019542996701185,26,104
Burundi,"Peas, dry",2021,2222.0,5423.0,12048.0,9.396736947923277,26,104
Burundi,"Peas, dry",2022,1775.0,5701.5,10122.0,9.222565341598752,26,104
Burundi,"Peas, dry",2023,1579.0,5980.0,9443.52,9.153189958104234,26,104
Burundi,"Pigeon peas, dry",2019,2327.0,1207.8,2811.1,7.941686814175914,26,109
Burundi,"Pigeon peas, dry",2020,2313.0,1175.3,2718.64,7.908254797589443,26,109
Burundi,"Pigeon peas, dry",2021,2234.0,1188.6,2654.73,7.884474848802434,26,109
Burundi,"Pigeon peas, dry",2022,2494.0,1093.8,2728.16,7.911749148524322,26,109
Burundi,"Pigeon peas, dry",2023,2434.0,1109.7,2700.51,7.901566154924502,26,109
Burundi,"Seed cotton, unginned",2019,2400.0,362.5,870.0,6.769641976852503,26,127
Burundi,"Seed cotton, unginned",2020,1811.0,422.4,765.0,6.641182169740591,26,127
Burundi,"Seed cotton, unginned",2021,2163.0,466.9,1010.0,6.918695219020472,26,127
